make;model;code;version;descmotor;desctransmision
006;018;01;Base - Sincronico;L4, 1.4i, 16V;S
006;019;01;6 Quattro Turbo - Automatico;V8, 4.2i, 40V;A
006;019;02;4 Avant - Sincronico;V6, 2.7i, 30V;S
006;019;03;4 Sedan - Sincronico;V8, 4.2i, 32V;S
006;019;04;4 Quattro - Sincronico;V8, 4.2i, 32V;S
006;019;05;4 Quattro Conv. - Sincronico;V8, 4.2i, 32V;S
006;020;01;Base Quattro - Automatico;V8, 4.2i, 32V;A
006;020;02;Premium Quattro - Automatico;V8, 4.2i, 32V;A
006;020;03;Base Quattro - Automatico;V6, 3.6i, 24V;A
006;020;04;Premium Quattro - Automatico;V6, 3.6i, 24V;A
006;020;05;AWD - Automatico;V8, 4.2i, 32V;A
006;020;06;Prestige Quattro - Automatico;V8, 4.2i, 32V;A
006;020;07;Premium Quattro TDI  - Automatico;V6, 3.0i, 24V;A
006;020;08;S Line Prestige Quattro - Automatico;V6, 3.0i, 24V;A
006;020;09;Premium Quattro - Automatico;V6, 3.0i, 24V;A
006;020;10;Premiun Plus Quattro - Automatico;V6, 3.0i, 24V;A
006;020;11;Prestige Quattro TDI  - Automatico;V6, 3.0i, 24V;A
006;021;01;Quattro - Sincronico;V6, 3.2i, 24V;S
006;021;02;Quattro - Automatico;V6, 3.2i, 24V;A
006;021;03;Premiun Quattro - Sincronico;L4, 2.0i, 16V;S
006;021;04;Premiun Quattro - Secuencial;L4, 2.0i, 16V;SEC
006;021;05;Premiun Cabrio Quattro - Automatico;L4, 2.0i, 16V;A
006;021;06;Premiun Cabrio - CVT;L4, 2.0i, 16V;CVT
006;021;07;Premiun Plus Quattro - Automatico;L4, 2.0i, 16V;A
006;021;08;Premiun Plus Quattro - Sincronico;L4, 2.0i, 16V;S
006;021;09;Prestige Quattro - Sincronico;L4, 2.0i, 16V;S
006;021;10;Prestige Quattro - Automatico;L4, 2.0i, 16V;A
006;021;11;Prestige Cabrio Quattro - Automatico;L4, 2.0i, 16V;A
006;022;01;Premium Plus Quattro  - Sincronico;V8, 4.2i, 32V;S
006;022;02;Premium Plus Quattro  - Automatico;V6, 3.0i, 24V;A
006;022;03;Premium Plus Cabrio Quattro - Automatico;V6, 3.0i, 24V;A
006;023;01;8 Quattro - Automatico;V8, 4.2i, 32V;A
006;023;02;8 Quattro - Sincronico;V8, 4.2i, 32V;S
006;023;03;8 GT Quattro - Automatico;V10, 5.2i, 40V;A
006;024;01;Coupe Quattro - Sincronico;L4, 2.0i, 16V;S
006;024;02;Roadster Premiun Quattro - Sincronico;L4, 2.0i, 16V;S
006;024;03;Coupe Premiun Plus S Quattro - Automatico;L4, 2.0i, 16V;A
006;024;04;Roadster Premiun Plus Quattro - Automatico;L4, 2.0i, 16V;A
006;025;01;Premiun Plus Quattro - Automatico;V6, 3.2i, 24V;A
006;025;02;Premiun Quattro - Automatico;L4, 2.0i, 16V;A
006;025;03;Prestige Quattro - Automatico;L4, 2.0i, 16V;A
006;025;04;3.0T Premiun Plus Quattro - Automatico;V6, 3.0i, 24V;A
006;025;05;Quattro - Secuencial;L4, 2.0i, 16V;SEC
006;026;01;Coupe - Automatico;L5, 2.2i, 20V;A
006;027;01;Premium Quattro - Automatico;V6, 3.0i, 24V;A
006;027;02;TDI Premiun Plus Quattro - Secuencial;V6, 3.0i, 24V;SEC
006;027;03;Premiun Plus Quattro - Secuencial;V6, 3.0i, 24V;SEC
006;027;04;Prestige Quattro - Secuencial;V6, 3.0i, 24V;SEC
006;028;01;Quattro - Secuencial;L4, 2.0i, 16V;SEC
006;028;02;Premiun Plus - Secuencial;L4, 2.0i, 16V;SEC
006;028;03;Premiun Plus Quattro - Secuencial;L4, 2.0i, 16V;SEC
006;028;04;Prestige - Secuencial;L4, 2.0i, 16V;SEC
006;028;05;Prestige Quattro - Secuencial;L4, 2.0i, 16V;SEC
006;029;01;Premiun Plus Quattro - Secuencial;V6, 3.0i, 24V;SEC
006;029;02;Prestige Quattro - Automatico;V6, 3.0i, 24V;A
007;001;01;Versión sin siglas - Automatico;V8, 6.8i, 24V;A
007;001;02;LWB - Automatico;V8, 6.8i, 24V;A
007;001;03;Base 2P - Automatico;V8, 6.8i, 16V;A
007;002;01;Convertible - Automatico;V8, 6.8i, 24V;A
007;002;02;R - Automatico;V8, 6.8i, 16V;A
007;002;03;T - Automatico;V8, 6.8i, 24V;A
007;002;04;R - Automatico;V8, 6.8i, 16V;A
007;002;05;T - Automatico;V8, 6.8i, 24V;A
007;002;06;GT - Automatico;W12, 6.0i, 48V;A
007;002;07;Flying Spur AWD - Automatico;W12, 6.0i, 48V;A
007;002;08;GTC Speed Conv. AWD - Automatico;W12, 6.0i, 48V;A
007;002;09;Supersports 2P AWD - Automatico;W12, 6.0i, 48V;A
007;002;10;GTC Conv. AWD - Automatico;W12, 6.0i, 48V;A
007;002;11;Flying Spur Speed AWD - Automatico;W12, 6.0i, 48V;A
007;002;12;Supersports Conv AWD - Automatico;W12, 6.0i, 48V;A
007;003;01;Saloon - Automatico;V8, 6.8i, 24V;A
007;004;01;S - Automatico;V8, 6.8i, 24V;A
007;004;02;R Turbo - Automatico;V8, 6.8i, 24V;A
007;004;03;RL Turbo  - Automatico;V8, 6.8i, 24V;A
007;004;04;Base - Automatico;V8, 6.8i, 16V;A
007;005;01;LWB Sport - Automatico;V8, 6.8i, 24V;A
007;005;02;LWB - Automatico;V8, 6.8i, 24V;A
007;006;01;Versión sin siglas - Automatico;V8, 6.8i, 24V;A
007;006;02;Convertible - Automatico;V8, 6.8i, 24V;A
007;007;01;Turbo - Automatico;V8, 6.8i, 24V;A
007;008;01;Versión sin siglas - Automatico;V8, 4.4i, 32V;A
007;008;02;Green Label - Automatico;V8, 4.4i, 32V;A
007;008;03;RL/Red Label - Automatico;V8, 6.8i, 16V;A
007;008;04;R - Automatico;V8, 6.8i, 16V;A
007;008;05;T - Automatico;V8, 6.8i, 16V;A
008;001;01;i - Sincronico;L4, 1.8i, 16V;S
008;001;02;i Compact - Sincronico;L4, 1.6i, 8V;S
008;001;03;i Coupe - Sincronico;L4, 1.6i, 8V;S
008;001;04;i Touring - Sincronico;L4, 1.6i, 8V;S
008;001;05;i - Automatico;L4, 1.6i, 8V;A
008;001;06;i Compact - Automatico;L4, 1.6i, 8V;A
008;001;07;i Coupe - Automatico;L4, 1.6i, 8V;A
008;001;08;i Touring - Automatico;L4, 1.6i, 8V;A
008;002;01;i - Sincronico;L4, 1.8i, 16V;S
008;002;02;ic Cabriolet - Sincronico;L4, 1.8i, 16V;S
008;002;03;is Coupe/Ci - Sincronico;L4, 1.9i, 16V;S
008;002;04;ti Compact / Hatchback - Sincronico;L4, 1.9i, 16V;S
008;002;05;i (SA2) - Automatico;L4, 1.9i, 16V;A
008;002;06;i (S2) - Sincronico;L4, 1.9i, 16V;S
008;002;07;i (SA4) - Automatico;L4, 1.9i, 16V;A
008;002;08;i (S4) - Sincronico;L4, 1.9i, 16V;S
008;002;09;Ti Compact - Sincronico;L4, 1.9i, 16V;S
008;002;10;i Touring - Sincronico;L4, 1.8i, 16V;S
008;002;11;i - Automatico;L4, 1.9i, 16V;A
008;002;12;ic Cabriolet - Automatico;L4, 1.8i, 16V;A
008;002;13;is Coupe/Ci - Automatico;L4, 1.9i, 16V;A
008;002;14;ti Compact / Hatchback - Automatico;L4, 1.9i, 16V;A
008;002;15;i Touring - Automatico;L4, 1.8i, 16V;A
008;003;01;i - Sincronico;L6, 2.0i, 24V;S
008;003;02;i Touring - Sincronico;L6, 2.2i, 24V;S
008;003;03;i Cabriolet - Sincronico;L6, 2.0i, 24V;S
008;003;04;i - Automatico;L6, 2.0i, 24V;A
008;003;05;i Touring - Automatico;L4, 2.0i, 16V;A
008;003;06;i Cabriolet - Automatico;L6, 2.0i, 24V;A
008;003;07;i - Sincronico;L6, 2.2i, 24V;S
008;003;08;iA - Automatico;L6, 2.2i, 24V;A
008;003;09;i - Sincronico;L4, 2.0i, 16V;S
008;003;10;iA - Automatico;L4, 2.0i, 16V;A
008;003;11;xDrive AWD - Automatico;L4, 2.0i, 16V;A
008;003;12;D - Sincronico;L4, 2.0i, 16V;S
008;003;13;i Coupe - Sincronico;L6, 2.0i, 12V;S
008;004;01;i - Sincronico;L6, 2.5i, 24V;S
008;004;02;ic Cabriolet - Sincronico;L6, 2.5i, 24V;S
008;004;03;is Coupe - Sincronico;L6, 2.5i, 24V;S
008;004;04;iX 2P - Sincronico;L6, 2.5i, 24V;S
008;004;05;e 2P - Sincronico;L6, 2.7i, 12V;S
008;004;06;2P - Sincronico;L6, 2.5i, 24V;S
008;004;07;i Touring - Sincronico;L6, 2.5i, 24V;S
008;004;08;iX 2P - Automatico;L6, 2.5i, 24V;A
008;004;09;iX 4P - Sincronico;L6, 2.5i, 24V;S
008;004;10;iX 4P - Automatico;L6, 2.5i, 24V;A
008;004;11;e 2P - Automatico;L6, 2.7i, 12V;A
008;004;12;e 4P - Sincronico;L6, 2.7i, 12V;S
008;004;13;e 4P - Automatico;L6, 2.7i, 12V;A
008;004;14;es 2P - Sincronico;L6, 2.7i, 12V;S
008;004;15;2P - Automatico;L6, 2.5i, 24V;A
008;004;16;4P - Sincronico;L6, 2.5i, 24V;S
008;004;17;4P - Automatico;L6, 2.5i, 24V;A
008;004;18;i Touring - Automatico;L6, 2.5i, 24V;A
008;004;19;iX Touring - Sincronico;L6, 2.5i, 24V;S
008;004;20;iX Touring - Automatico;L6, 2.5i, 24V;A
008;004;21;es 2P - Automatico;L6, 2.7i, 12V;A
008;004;22;iA - Automatico;L6, 2.5i, 24V;A
008;004;23;ic Cabriolet - Automatico;L6, 2.5i, 24V;A
008;004;24;is Coupe - Automatico;L6, 2.5i, 24V;A
008;004;25;i 4 - Sincronico;L6, 2.5i, 24V;S
008;004;26;i A4 - Automatico;L6, 2.5i, 24V;A
008;004;27;i 2 - Sincronico;L6, 2.5i, 24V;S
008;004;28;i A2 - Automatico;L6, 2.5i, 24V;A
008;004;29;i 2 (E-46) - Sincronico;L6, 2.5i, 24V;S
008;004;30;i A2 (E-46) - Automatico;L6, 2.5i, 24V;A
008;004;31;i 4 (E-46) - Sincronico;L6, 2.5i, 24V;S
008;004;32;i A4 (E-46) - Automatico;L6, 2.5i, 24V;A
008;004;33;i A2 Cabrio (E-46) - Automatico;L6, 2.5i, 24V;A
008;004;34;i 2 Cabrio (E-46) - Sincronico;L6, 2.5i, 24V;S
008;005;01;i - Sincronico;L6, 2.8i, 24V;S
008;005;02;iC Convertible - Sincronico;L6, 3.0i, 24V;S
008;005;03;i Coupe / Ci Coupe - Sincronico;L6, 2.8i, 24V;S
008;005;06;iS Coupe / Ci Coupe - Sincronico;L6, 2.8i, 24V;S
008;005;07;i A2 - Automatico;L6, 2.8i, 24V;A
008;005;08;i 2 - Sincronico;L6, 2.8i, 24V;S
008;005;09;i A4 - Automatico;L6, 2.8i, 24V;A
008;005;10;i 4 - Sincronico;L6, 2.8i, 24V;S
008;005;11;i 4 (E-46) - Sincronico;L6, 2.8i, 24V;S
008;005;12;i A4 (E-46) - Automatico;L6, 2.8i, 24V;A
008;005;13;i Touring - Sincronico;L6, 2.8i, 24V;S
008;005;16;i ATouring - Automatico;L6, 2.8i, 24V;A
008;005;17;i 2 (E-46) - Sincronico;L6, 2.8i, 24V;S
008;005;18;i A2 (E-46) - Automatico;L6, 2.8i, 24V;A
008;005;19;i A - Automatico;L6, 2.8i, 24V;A
008;005;21;iC A Convertible - Automatico;L6, 3.0i, 24V;A
008;005;22;i A Coupe / Ci A Coupe - Automatico;L6, 2.8i, 24V;A
008;005;23;iS A Coupe / Ci A Coupe - Automatico;L6, 2.8i, 24V;A
008;005;24;i ATouring - Automatico;L6, 2.8i, 24V;A
008;005;25;i - Sincronico;L6, 2.8i, 24V;S
008;005;26;i A - Automatico;L6, 2.8i, 24V;A
008;005;27;i Cabriolet - Sincronico;L6, 2.8i, 24V;S
008;005;28;i A Cabriolet - Automatico;L6, 2.8i, 24V;A
008;005;29;xDrive AWD - Automatico;L4, 2.0i, 16V;A
008;005;30;d - Automatico;L4, 2.0i, 16V;A
008;005;31;d xDrive AWD - Automatico;L4, 2.0i, 16V;A
008;005;32;Touring xDrive AWD - Automatico;L6, 3.0i, 24V;A
008;006;01;i - Sincronico;L6, 2.5i, 24V;S
008;006;02;i Touring Wagon - Automatico;L6, 2.5i, 24V;A
008;006;03;iX - Sincronico;L6, 2.5i, 24V;S
008;006;04;iX Touring - Sincronico;L6, 2.5i, 24V;S
008;006;05;i - Automatico;L6, 2.5i, 24V;A
008;006;06;i Touring - Sincronico;L6, 2.5i, 24V;S
008;006;07;i Touring - Automatico;L6, 2.5i, 24V;A
008;006;08;iX - Automatico;L6, 2.5i, 24V;A
008;006;09;iX Touring - Automatico;L6, 2.5i, 24V;A
008;006;10;i - Sincronico;L6, 2.5i, 24V;S
008;006;11;i - Automatico;L6, 2.5i, 24V;A
008;006;12;i - Sincronico;L6, 2.5i, 24V;S
008;006;13;i A - Automatico;L6, 2.5i, 24V;A
008;006;14;i Touring - Sincronico;L6, 2.5i, 24V;S
008;006;15;TDS - Sincronico;L6, 2.5i, 12V;S
008;007;01;i - Sincronico;L6, 3.4i, 24V;S
008;007;02;i Touring  - Automatico;V6, 3.0i, 24V;A
008;007;03;i - Automatico;L6, 3.4i, 24V;A
008;007;04;i - Sincronico;L6, 3.0i, 24V;S
008;007;05;i - Automatico;L6, 3.0i, 24V;A
008;007;06;i Touring - Sincronico;L6, 3.0i, 24V;S
008;007;07;i Touring  - Automatico;L6, 3.0i, 24V;A
008;007;08;i - Sincronico;L6, 3.0i, 24V;S
008;007;09;i A - Secuencial;L6, 3.0i, 24V;SEC
008;007;10;iX Touring  - Sincronico;L6, 3.0i, 24V;S
008;007;11;iX  - Sincronico;L6, 3.0i, 24V;S
008;007;12;iX  - Automatico;L6, 3.0i, 24V;A
008;008;01;i - Sincronico;L6, 3.4i, 12V;S
008;008;02;iS - Sincronico;L6, 3.4i, 12V;S
008;008;03;i - Automatico;V8, 3.5i, 32V;A
008;008;04;0i - Sincronico;L6, 3.4i, 12V;S
008;008;05;i - Automatico;L6, 3.4i, 12V;A
008;008;06;iS - Automatico;L6, 3.4i, 12V;A
008;008;07;i xDrive Touring - Sincronico;L6, 3.0i, 24V;S
008;008;08;i xDrive  - Sincronico;L6, 3.0i, 24V;S
008;008;09;iA xDrive - Automatico;L6, 3.0i, 24V;A
008;009;01;i - Sincronico;V8, 4.0i, 32V;S
008;009;02;i A - Automatico;V8, 4.0i, 32V;A
008;009;03;i Touring - Sincronico;V8, 4.0i, 32V;S
008;009;06;i A con paquete M - Automatico;V8, 4.4i, 32V;A
008;009;07;i A Protection - Automatico;V8, 4.4i, 32V;A
008;009;08;i A Touring - Automatico;V8, 4.0i, 32V;A
008;009;09;i - Sincronico;V8, 4.0i, 32V;S
008;009;10;i A - Automatico;V8, 4.0i, 32V;A
008;009;11;i - Sincronico;V8, 4.0i, 32V;S
008;009;12;i A - Automatico;V8, 4.4i, 32V;A
008;009;13;i A Touring - Automatico;V8, 4.4i, 32V;A
008;010;01;i - Sincronico;L6, 3.0i, 12V;S
008;010;02;i - Sincronico;V8, 3.0i, 32V;S
008;010;03;i L - Sincronico;V8, 3.0i, 32V;S
008;010;04;i A - Automatico;L6, 3.0i, 12V;A
008;010;05;i A - Automatico;V8, 3.0i, 32V;A
008;010;06;i AL - Automatico;V8, 3.0i, 32V;A
008;010;07;D - Automatico;L6, 3.0i, 24V;A
008;011;01;i - Sincronico;L6, 3.4i, 12V;S
008;011;02;iAL - Automatico;V8, 3.5i, 32V;A
008;011;03;iA - Automatico;V8, 3.5i, 32V;A
008;011;04;iA - Automatico;V8, 3.6i, 32V;A
008;011;05;iL - Sincronico;V8, 3.5i, 32V;S
008;011;06;i - Sincronico;L6, 3.4i, 12V;S
008;011;07;iA - Automatico;L6, 3.4i, 12V;A
008;011;08;i L - Sincronico;L6, 3.5i, 12V;S
008;011;09;iAL - Automatico;L6, 3.5i, 12V;A
008;012;01;i A - Automatico;V8, 4.4i, 32V;A
008;012;02;i AL - Automatico;V8, 4.4i, 32V;A
008;012;03;i AL Protection - Automatico;V8, 4.4i, 32V;A
008;012;04;i AL Protection - Automatico;V8, 4.4i, 32V;A
008;012;05;i A - Automatico;V8, 4.4i, 32V;A
008;012;06;i AL - Automatico;V8, 4.4i, 32V;A
008;012;07;i A - Automatico;V8, 4.4i, 32V;A
008;012;08;i AL - Automatico;V8, 4.4i, 32V;A
008;012;09;i - Sincronico;V8, 4.4i, 32V;S
008;012;10;i L - Sincronico;V8, 4.4i, 32V;S
008;012;11;i AL Protection - Automatico;V8, 4.4i, 32V;A
008;012;12;iAL xDrive - Automatico;L6, 3.0i, 24V;A
008;013;01;i A - Automatico;V12, 5.4i, 24V;A
008;013;02;i AL - Automatico;V12, 5.0i, 24V;A
008;013;03;i AL Protection - Automatico;V12, 5.4i, 24V;A
008;013;04;i AL Protection - Automatico;V12, 5.4i, 24V;A
008;013;05;i AL - Automatico;V12, 5.4i, 24V;A
008;013;06;i AL - Automatico;V12, 5.4i, 24V;A
008;013;07;i AL Protection - Automatico;V12, 5.4i, 24V;A
008;013;08;i A - Automatico;V8, 4.8i, 32V;A
008;013;09;iA xDrive - Automatico;V8, 4.4i, 32V;A
008;013;10;iAL xDrive - Automatico;V8, 4.4i, 32V;A
008;014;01;Ci - Sincronico;V8, 4.0i, 32V;S
008;014;02;Ci - Automatico;V8, 4.0i, 32V;A
008;014;03;Ci - Automatico;V8, 4.0i, 32V;A
008;015;01;CSi - Sincronico;V12, 5.6i, 24V;S
008;015;02;Ci - Automatico;V12, 5.0i, 24V;A
008;015;03;i - Automatico;V12, 5.0i, 24V;A
008;015;04;CSi - Sincronico;V12, 5.6i, 24V;S
008;015;05;Ci - Automatico;V12, 5.0i, 24V;A
008;015;06;i - Sincronico;V12, 5.0i, 24V;S
008;015;07;i - Sincronico;V12, 5.0i, 24V;S
008;015;08;i - Automatico;V12, 5.0i, 24V;A
008;016;01;Coupe - Sincronico;L6, 3.2i, 24V;S
008;016;02;Coupe - Sincronico;L6, 3.2i, 24V;S
008;016;03;Convertible - Sincronico;L6, 3.2i, 24V;S
008;016;04;Sedan - Sincronico;L6, 3.2i, 24V;S
008;016;05;Convertible - Sincronico;L6, 3.2i, 24V;S
008;016;06;Convertible - Automatico;L6, 3.2i, 24V;A
008;016;07;Sedan - Automatico;L6, 3.2i, 24V;A
008;016;08;Versión sin siglas - Sincronico;L6, 3.2i, 24V;S
008;016;09;Coupe - Automatico;L4, 2.3i, 16V;A
008;016;10;Coupe - Sincronico;L6, 3.2i, 24V;S
008;016;11;Cabriolet - Sincronico;L6, 3.2i, 24V;S
008;017;01;Versión sin siglas - Sincronico;V10, 5.0i, 40V;S
008;017;02;Touring - Sincronico;L6, 3.6i, 24V;S
008;017;03;Versión sin siglas - Sincronico;V8, 5.0i, 32V;S
008;017;04;Versión sin siglas - Sincronico;L6, 3.6i, 24V;S
008;017;05;Versión sin siglas - Secuencial;V10, 5.0i, 40V;SEC
008;017;06;Versión sin siglas - Secuencial;V8, 4.4i, 32V;SEC
008;018;01;Roadster - Sincronico;L4, 1.9i, 16V;S
008;018;02;Roadster - Sincronico;L4, 1.8i, 16V;S
008;018;03;Roadster - Sincronico;L6, 2.8i, 24V;S
008;018;04;Versión sin siglas - Sincronico;L6, 2.8i, 24V;S
008;018;05;Coupé - Sincronico;L6, 2.8i, 24V;S
008;018;06;Roadster - Sincronico;L6, 2.5i, 24V;S
008;018;07;Versión sin siglas - Sincronico;L4, 2.0i, 16V;S
008;018;08;Versión sin siglas - Automatico;L6, 2.2i, 24V;A
008;018;09;Roadster - Automatico;L4, 1.9i, 16V;A
008;018;10;Roadster - Automatico;L6, 2.8i, 24V;A
008;018;11;Roadster - Automatico;L6, 2.5i, 24V;A
008;018;12;Versión sin siglas - Automatico;L6, 3.0i, 24V;A
008;018;13;Roadster - Sincronico;L4, 1.9i, 16V;S
008;018;14;Roadster - Automatico;L4, 1.9i, 16V;A
008;018;15;Roadster - Sincronico;L6, 2.8i, 24V;S
008;018;16;Roadster - Automatico;L6, 2.8i, 24V;A
008;018;17;Coupe - Sincronico;L6, 3.0i, 24V;S
008;018;18;Coupe - Automatico;L6, 3.0i, 24V;A
008;018;19;Roadster - Sincronico;L6, 3.0i, 24V;S
008;018;20;Roadster - Automatico;L6, 3.0i, 24V;A
008;018;21;M Coupe - Sincronico;L6, 3.2i, 24V;S
008;018;22;M Roadster - Sincronico;L6, 3.2i, 24V;S
008;018;23;Roadster - Sincronico;L4, 2.0i, 16V;S
008;018;24;Roadster - Automatico;L4, 2.0i, 16V;A
008;019;01;e - Automatico;L6, 2.7i, 12V;A
008;019;02;i - Sincronico;L6, 2.8i, 24V;S
008;019;03;i A - Automatico;L6, 2.8i, 24V;A
008;019;04;i Touring - Sincronico;L6, 2.8i, 24V;S
008;019;07;i Touring - Sincronico;L6, 2.8i, 24V;S
008;019;08;i A Touring - Automatico;L6, 2.8i, 24V;A
008;019;09;i - Sincronico;L6, 2.8i, 24V;S
008;019;10;0i A - Automatico;L6, 2.8i, 24V;A
008;019;11;i A Touring - Automatico;L6, 2.8i, 24V;A
008;019;12;e - Sincronico;L6, 2.7, 12V;S
008;019;13;i - Sincronico;L6, 2.8i, 24V;S
008;019;14;i A - Automatico;L6, 2.8i, 24V;A
008;019;15;i xDrive AWD - Sincronico;L6, 3.0i, 24V;S
008;020;01;CSi - Sincronico;L6, 3.4, 12V;S
008;020;02;CSi - Automatico;L6, 3.4, 12V;A
008;021;01;Coupe - Sincronico;L6, 3.5i, 24V;S
008;021;02;Coupe - Sincronico;V10, 5.0i, 40V;S
008;021;03;Convertible - Secuencial;V10, 5.0i, 40V;SEC
008;021;04;Coupe - Secuencial;V10, 5.0i, 40V;SEC
008;021;05;Coupe - Automatico;V8, 4.4i, 32V;A
008;022;01;Sedan - Sincronico;L6, 3.5i, 12V;S
008;022;02;Sedan - Automatico;L6, 3.5i, 12V;A
008;023;01;Coupe - Sincronico;L6, 3.5i, 12V;S
008;023;02;Coupe - Automatico;L6, 3.5i, 12V;A
008;024;01;i - Sincronico;L6, 3.3, 12V;S
008;024;02;i - Automatico;L6, 3.3, 12V;A
008;025;01;CSi - Sincronico;L6, 3.3i, 12V;S
008;025;02;CSi - Automatico;L6, 3.3i, 12V;A
008;026;01;i - Sincronico;L6, 3.3i, 12V;S
008;026;02;iA - Automatico;L6, 3.3i, 12V;A
008;027;01;CSi - Sincronico;L6, 3.0i, 12V;S
008;027;02;CSi - Automatico;L6, 3.0i, 12V;A
008;028;01;S Sedan - Sincronico;L6, 3.0i, 12V;S
008;029;01;2P - Sincronico;L4, 2.0 , 8V;S
008;030;01;i - Sincronico;L6, 2.8i, 24V;S
008;030;02;iL - Sincronico;L6, 2.8i, 24V;S
008;030;03;i - Sincronico;L6, 2.8i, 12V;S
008;030;04;iA - Automatico;L6, 2.8i, 24V;A
008;030;05;iAL - Automatico;L6, 2.8i, 24V;A
008;030;06;iA - Automatico;L6, 2.8i, 12V;A
008;031;01;ti Compact - Sincronico;L6, 2.5i, 24V;S
008;031;02;is Coupe/Ci Coupe - Sincronico;L6, 2.5i, 24V;S
008;031;03;i 2 (E46) - Sincronico;L6, 2.5i, 24V;S
008;031;04;ic Convertible/Ci Convertible - Sincronico;L6, 2.5i, 24V;S
008;031;05;ic Convertible/Ci Convertible - Automatico;L6, 2.5i, 24V;A
008;031;06;i 4 (E46) - Sincronico;L6, 2.5i, 24V;S
008;031;07;i Wagon - Automatico;L6, 2.5i, 24V;A
008;031;08;i A2 (E46) - Automatico;L6, 2.5i, 24V;A
008;031;09;i A4 (E46) - Automatico;L6, 2.5i, 24V;A
008;031;10;i - Sincronico;L6, 2.5i, 24V;S
008;031;11;ti Compact - Automatico;L6, 2.5i, 24V;A
008;031;12;is Coupe/Ci Coupe - Automatico;L6, 2.5i, 24V;A
008;031;13;i Wagon - Sincronico;L6, 2.5i, 24V;S
008;031;14;i - Automatico;L6, 2.5i, 24V;A
008;031;15;i - Sincronico;L6, 2.5i, 24V;S
008;031;16;i - Automatico;L6, 2.5i, 24V;A
008;031;17;i Coupe/Ci Coupe - Sincronico;L6, 2.5i, 24V;S
008;031;18;i Coupe/Ci Coupe - Automatico;L6, 2.5i, 24V;A
008;031;19;iC Cabriolet/Ci Cabriolet - Sincronico;L6, 2.5i, 24V;S
008;031;20;iC Cabriolet/Ci Cabriolet - Automatico;L6, 2.5i, 24V;A
008;031;21;ti Compact - Sincronico;L6, 2.5i, 24V;S
008;031;22;ti Compact - Automatico;L6, 2.5i, 24V;A
008;031;23;i Touring - Sincronico;L6, 2.5i, 24V;S
008;031;24;i Touring - Automatico;L6, 2.5i, 24V;A
008;032;01;Roadster - Sincronico;L6, 3.2i, 24V;S
008;032;02;Coupe - Sincronico;L6, 3.2i, 24V;S
008;032;03;Coupe - Sincronico;L6, 3.2i, 24V;S
008;032;04;Roadster - Sincronico;L6, 3.2i, 24V;S
008;033;01;i A - Automatico;L6, 2.5i, 24V;A
008;033;02;i - Sincronico;L6, 2.5i, 24V;S
008;033;03;i Touring - Sincronico;L6, 2.5i, 24V;S
008;033;04;i Touring - Automatico;L6, 2.5i, 24V;A
008;033;05;i - Sincronico;L6, 2.5i, 24V;S
008;033;06;i - Automatico;L6, 2.5i, 24V;A
008;034;01;1200 C ABS - Sincronico;O2, 1.2i, 4V;S
008;034;02;1200 C - Sincronico;O2, 1.2i, 8V;S
008;034;03;1100 RS - Sincronico;O2, 1.1i, 8V;S
008;034;04;1100 RT - Sincronico;O2, 1.1i, 8V;S
008;034;05;1100 R ABS - Sincronico;O2, 1.1i, 8V;S
008;034;06;1100 R - Sincronico;O2, 1.1i, 8V;S
008;034;07;1100 GS - Sincronico;O2, 1.1i, 8V;S
008;034;08;1100 RT ABS - Sincronico;O2, 1.1i, 8V;S
008;034;09;850 R Special Edition - Sincronico;O2, 0.85i, 4V;S
008;034;10;850 R ABS - Sincronico;O2, 0.85i, 8V;S
008;034;11;850 R - Sincronico;O2, 0.85i, 8V;S
008;034;12;1100 RSL - Sincronico;O2, 1.0i, 4V;S
008;034;13;100 R Roadster - Sincronico;O2, 1.0i, 4V;S
008;034;14;100 GS PD - Sincronico;O2, 1.0i, 4V;S
008;034;15;100 GS - Sincronico;O2, 1.0i, 4V;S
008;034;16;1100 S - Sincronico;O2, 1.1i, 4V;S
008;034;17;1100 S ABS - Automatico;O2, 1.1i, 4V;A
008;034;18;1100 GS ABS SE - Sincronico;O2, 1.1i, 8V;S
008;034;19;1100 GS (ABS+RID) - Automatico;O2, 1.1i, 8V;A
008;034;20;1150 GS - Sincronico;O2, 1.1i, 8V;S
008;034;21;90 S - Sincronico;V2, 0.9i, 4V;S
008;034;22;1150i RT - Sincronico;O2, 1.15i, 8V;S
008;034;23;1200 GS ABS - Sincronico;O2, 1.2i, 8V;S
008;034;24;1150 R (ABS) - Sincronico;O2, 1.15i, 8V;S
008;034;25;1150 Rockster - Sincronico;O2, 1.15i, 8V;S
008;034;26;1150 RS - Sincronico;O2, 1.15i, 8V;S
008;034;27;1200 CL - Sincronico;O2, 1.2i, 8V;S
008;034;28;1200 RT - Sincronico;O2, 1.2i, 8V;S
008;034;29;1150 ADV - Sincronico;O2, 1.15i, 8V;S
008;034;30;1200 ST - Sincronico;O2, 1.2i, 8V;S
008;034;31;1200 ST - Sincronico;O2, 1.2i, 8V;S
008;034;32;100 s - Sincronico;O2, 1.0, 4V;S
008;034;33;1200 S - Sincronico;O2, 1.2i, 8V;S
008;034;34;1200 R - Sincronico;O2, 1.2i, 8V;S
